21876 60076
19144 19155 54
19144 19141 4
19145 14427 7
19145 19143 161
19145 14428 59
19146 19147 56
19146 19143 2
19146 4250 6
19147 19077 5
19147 19101 1
19147 19146 56
19148 1644 4
19148 19248 62
19148 19051 45
19148 19153 33
19149 19152 32
19149 1643 4
19149 19248 6
19149 19247 5
19150 19078 5
19150 19247 59
19150 19151 33
19151 19077 6
19151 19150 33
19151 19142 58
19152 804 6
19152 19149 32
19152 19142 6
19152 19140 8
19153 801 5
19153 19140 61
19153 19148 33
19154 801 6
19154 19030 47
19154 19141 61
19155 19139 5
19155 19144 54
19155 19156 58
19156 19136 4
19156 19155 58
19156 19030 8
19157 19139 5
19157 19160 58
19157 19158 18
19158 19138 6
19158 19157 18
19158 19159 58
19159 19137 5
19159 19158 58
19159 19160 18
19160 19136 5
19160 19159 18
19160 19157 58
19161 11692 69
19162 836 5
19162 11510 6
19162 11542 6
19163 11049 2
19164 19165 7
19164 12112 4
19164 792 13
19165 12007 7
19165 19164 7
19165 12035 23
19166 19182 6
19166 14392 7
19166 4228 89
19167 19177 62
19167 10941 5
19167 19182 5
19168 14391 60
19168 14392 5
19168 10946 5
19169 783 8
19169 19170 7
19169 19171 6
19170 10946 3
19170 10944 103
19170 19169 7
19171 10941 3
19171 10940 103
19171 19169 6
19172 784 6
19172 19173 8
19172 12113 5
19173 10951 5
19173 19172 8
19173 16241 99
19174 784 7
19174 19175 6
19174 19184 4
19175 15148 32
19175 12113 2
19175 19174 6
19176 788 6
19176 19181 7
19176 19179 4
19177 788 7
19177 10942 4
19177 19181 6
19178 14624 109
19178 19201 7
19178 10942 6
19179 19176 4
19179 19193 5
19179 19203 87
19180 13455 3
19180 13454 65
19180 19181 84
19181 19177 6
19181 19176 7
19181 19182 62
19181 19180 84
19182 19167 5
19182 19166 6
19182 19181 62
19182 13454 88
19183 19184 62
19183 10943 3
19183 10714 4
19184 10940 2
19184 19183 62
19184 19174 4
19185 12111 101
19185 12110 4
19185 4247 7
19186 786 37
19186 781 6
19186 19197 5
19186 19032 5
19187 19191 60
19187 19199 6
19187 19200 4
19188 19190 61
19188 19193 4
19188 19201 4
19189 6414 6
19189 786 7
19189 19195 5
19189 19196 6
19190 794 7
19190 19194 5
19190 19202 4
19191 782 8
19191 19192 5
19191 19198 6
19192 19191 5
19192 19200 60
19192 10945 8
19193 19188 4
19193 19194 61
19193 19179 5
19194 19190 5
19194 19193 61
19194 19204 88
19195 19031 5
19195 19032 45
19195 19189 5
19196 19200 3
19196 19202 117
19196 19189 6
19197 19186 5
19197 19199 31
19197 19245 56
19198 19191 6
19198 4247 6
19198 19199 60
19198 19245 29
19199 19187 6
19199 19198 60
19199 19197 31
19200 19187 4
19200 19196 3
19200 19192 60
19201 19178 7
19201 19188 4
19201 19202 61
19201 10945 111
19202 19190 4
19202 19201 61
19202 19196 117
19203 13455 4
19203 19204 71
19203 19179 87
19204 5813 4
19204 19203 71
19204 19194 88
19205 795 7
19205 16071 86
19205 19027 6
19205 19206 5
19206 19207 86
19206 19208 169
19206 19205 5
19207 19050 23
19207 16071 5
19207 19206 86
19208 5813 5
19208 16671 7
19208 19206 169
19209 19213 19
19209 1389 5
19209 19210 84
19210 19215 18
19210 19209 84
19211 1392 6
19211 19217 19
19211 19212 83
19212 1386 6
19212 19211 83
19213 1388 5
19213 19209 19
19213 19214 22
19213 19215 84
19214 12574 6
19214 19218 61
19214 19213 22
19215 1387 6
19215 19213 84
19215 19222 8
19216 19212 19
19216 19217 83
19216 19220 14
19217 19211 19
19217 1391 5
19217 19218 22
19217 19216 83
19218 19214 61
19218 12575 5
19218 19217 22
19219 12585 28
19219 12575 6
19219 19220 121
19220 16319 8
19220 1385 12
19220 19216 14
19220 19219 121
19221 19071 17
19221 12574 5
19221 19222 113
19222 19215 8
19222 1387 6
19222 467 28
19222 19221 113
19223 10071 9
19223 3532 8
19224 3524 9
19224 3532 8
19225 19226 26
19226 19229 98
19226 19227 6
19226 11008 76
19226 19225 26
19227 19226 6
19227 4413 102
19228 19229 2
19229 19226 98
19229 19228 2
19229 19230 5
19229 15848 34
19230 19229 5
19230 19227 98
19231 19232 69
19231 7623 8
19231 7015 11
19232 19233 9
19232 19231 69
19233 666 6
19233 12953 5
19233 19232 9
19234 663 9
19234 17418 75
19234 17423 92
19235 19236 2
19236 15847 72
19236 14599 91
19236 19235 2
19236 10402 4
19237 12951 21
19237 7623 5
19237 12950 86
19238 14598 79
19238 7015 5
19238 15848 79
19239 663 91
19239 690 5
19239 17423 7
19239 3137 6
19240 825 7
19240 11004 5
19241 14594 78
19241 14597 9
19241 19242 8
19242 19241 8
19242 19243 6
19242 14595 81
19243 1215 6
19243 19242 6
19243 11005 4
19244 781 62
19244 780 9
19244 19245 6
19244 11695 5
19245 19244 6
19245 19197 56
19245 19198 29
19246 1643 5
19246 19058 5
19246 13431 5
19247 19149 5
19247 19150 59
19247 10529 3
19248 19148 62
19248 19149 6
19248 10530 5
19249 19058 1
19249 19055 58
19249 10530 4
19250 14356 7
19250 19251 99
19250 10867 26
19251 8603 4
19251 19250 99
19251 19252 63
19252 8605 4
19252 19251 63
19252 14346 39
19253 8600 8
19253 19261 56
19253 19262 42
19254 19264 6
19254 20807 65
19254 8600 4
19255 5818 5
19255 19259 103
19255 19258 7
19256 5821 11
19256 14355 22
19256 14403 107
19257 8599 6
19257 19262 18
19257 19258 32
19257 8602 51
19258 5817 6
19258 19257 32
19258 19255 7
19259 5821 7
19259 19255 103
19259 19260 37
19260 3533 3
19260 8602 48
19260 19259 37
19260 19261 18
19261 8603 4
19261 19253 56
19261 19260 18
19262 5819 6
19262 19253 42
19262 19257 18
19263 3548 19
19263 3537 70
19263 19264 17
19264 19266 39
19264 19254 6
19264 19263 17
19265 967 5
19265 3537 38
19265 19266 5
19265 16276 52
19266 3531 32
19266 3540 4
19266 19265 5
19266 19264 39
19267 13446 35
19267 1069 8
19267 19268 5
19267 19283 7
19268 19281 35
19268 19280 3
19268 19267 5
19269 19277 173
19270 19273 130
19270 19278 4
19270 19285 5
19271 19276 5
19271 19280 5
19271 2509 76
19272 8586 47
19272 19277 6
19272 19276 5
19272 1069 5
19273 1069 10
19273 19275 5
19273 19284 4
19274 8586 21
19275 19273 5
19275 19277 4
19275 19278 130
19276 8585 23
19276 19272 5
19276 19271 5
19276 8586 48
19277 19272 6
19277 19275 4
19277 19269 173
19278 19270 4
19278 19275 130
19278 19279 28
19279 802 7
19279 19278 28
19279 3525 55
19280 19268 3
19280 19271 5
19280 13447 75
19281 13445 4
19281 19268 35
19281 13446 5
19282 13446 6
19282 19283 36
19282 13448 142
19283 19267 7
19283 19284 4
19283 19282 36
19284 19273 4
19284 19285 129
19284 19283 4
19285 19270 5
19285 19284 129
19285 13448 39
19286 6470 19
19287 6467 23
19287 10843 28
19288 10842 66
19288 10843 56
19289 6209 14
19289 6213 15
19289 9728 50
19290 9647 8
19290 19299 35
19290 9644 22
19290 13904 23
19291 19293 39
19291 9726 4
19291 13906 24
19292 384 8
19292 19299 42
19292 19300 26
19293 6187 7
19293 19291 39
19293 9730 43
19293 6193 9
19294 19295 21
19294 6192 15
19294 6198 28
19294 384 7
19295 6202 32
19295 19294 21
19295 13832 200
19296 19301 64
19296 9630 11
19296 6183 20
19297 1078 6
19297 19302 5
19297 19301 7
19297 1077 76
19298 1081 6
19298 1080 74
19298 19305 6
19298 19304 7
19299 9724 43
19299 19290 35
19299 19292 42
19300 3009 8
19300 19292 26
19300 19301 19
19300 3016 40
19301 19297 7
19301 19300 19
19301 19296 64
19302 19297 5
19302 19303 30
19302 1077 81
19303 1079 6
19303 19302 30
19303 19304 62
19303 17455 106
19304 19298 7
19304 19303 62
19304 1080 80
19305 19298 6
19305 19306 18
19305 1080 81
19306 9648 31
19306 9650 6
19306 19305 18
19306 19307 4
19307 385 6
19307 19306 4
19307 16801 26
19307 9649 22
19308 9765 9
19308 2820 6
19308 10069 33
19309 12108 57
19309 406 5
19309 9768 127
19309 12115 3
19310 12528 24
19311 16250 27
19311 19312 5
19311 12673 5
19312 16249 27
19312 12669 6
19312 19311 5
19313 1817 3
19313 12664 28
19313 19314 4
19313 19317 5
19314 19313 4
19314 19315 30
19314 5324 47
19315 12658 56
19315 12664 3
19315 19314 30
19316 12664 3
19316 19317 26
19316 12650 46
19317 19313 5
19317 19318 51
19317 19316 26
19318 20733 4
19318 12650 8
19318 19317 51
19319 19320 20
19319 20733 3
19319 5324 105
19320 19319 20
19320 11840 9
19320 21035 5
19321 1815 7
19321 12305 66
19321 11862 36
19322 1810 4
19322 11868 35
19322 11863 57
19323 16904 6
19323 11862 56
19323 11829 39
19324 19326 69
19324 2989 5
19324 19325 19
19325 19324 19
19326 19324 69
19326 9681 5
19326 13908 13
19327 9702 5
19327 19381 124
19327 16947 10
19328 378 8
19328 19329 8
19328 9652 85
19328 19347 7
19329 19328 8
19329 19337 88
19329 19339 6
19330 2997 4
19330 16936 30
19330 3011 38
19330 13903 50
19331 9651 6
19331 16511 43
19331 19353 56
19332 9651 5
19332 16942 3
19332 19333 115
19333 9735 6
19333 19332 115
19333 19381 13
19334 6186 42
19334 386 6
19334 19388 92
19334 19335 20
19335 19334 20
19335 9684 6
19335 13909 14
19336 19388 5
19336 9696 5
19336 19340 39
19337 377 7
19337 6186 35
19337 19338 28
19337 19329 88
19338 9507 7
19338 19337 28
19338 13912 31
19339 19329 6
19339 19380 6
19339 19340 39
19340 379 7
19340 6215 15
19340 19339 39
19340 19336 39
19341 9653 22
19341 9652 7
19341 19347 83
19341 19342 3
19342 377 7
19342 9727 78
19342 19348 28
19342 19341 3
19343 19344 45
19343 19345 4
19343 16511 46
19343 19346 23
19344 19343 45
19345 19343 4
19345 6218 48
19345 9735 23
19346 9735 4
19346 19347 3
19346 19343 23
19347 19346 3
19347 19341 83
19347 19328 7
19348 9507 7
19348 19342 28
19348 19349 5
19349 9506 6
19349 19348 5
19349 13901 99
19350 13914 4
19350 13910 2
19350 6180 61
19350 19351 52
19351 9506 6
19351 19352 66
19351 19350 52
19352 2998 6
19352 19351 66
19352 6182 42
19352 13837 33
19353 9654 16
19353 9655 5
19353 13902 23
19353 19331 56
19354 382 5
19354 19511 7
19354 6174 20
19354 19355 10
19355 16938 3
19355 1746 5
19355 19354 10
19355 16937 28
19356 3019 24
19356 3003 55
19356 19423 23
19357 9690 10
19357 17381 32
19357 19398 16
19358 19360 24
19358 3788 6
19358 19361 33
19359 3778 12
19359 19360 29
19359 20003 31
19360 19358 24
19360 19359 29
19360 3790 28
19361 3775 19
19361 3791 4
19361 9707 38
19361 19358 33
19362 9693 2
19362 19363 19
19362 9707 23
19363 17381 4
19363 19362 19
19363 19365 28
19364 9786 5
19364 19365 8
19364 9785 8
19364 13924 39
19365 19364 8
19365 9697 45
19365 19363 28
19366 9692 20
19366 19367 9
19366 19374 4
19367 19366 9
19367 19395 2
19367 19396 74
19368 19396 5
19368 19370 5
19368 4799 7
19369 9698 4
19369 19374 9
19369 19375 57
19370 19368 5
19370 19376 3
19370 19371 17
19371 9691 5
19371 19370 17
19371 19372 19
19371 19377 25
19372 374 6
19372 19371 19
19372 19373 20
19373 9692 5
19373 19372 20
19373 19374 20
19374 19366 4
19374 19373 20
19374 19369 9
19375 9701 5
19375 19369 57
19375 20010 25
19376 9690 4
19376 19370 3
19376 13916 142
19377 19371 25
19378 19384 55
19378 19385 3
19378 19382 81
19379 19387 8
19379 9702 117
19379 19381 5
19380 19387 9
19380 19339 6
19380 378 9
19380 379 39
19381 19333 13
19381 19327 124
19381 19379 5
19382 19387 5
19382 19378 81
19382 19383 105
19383 9702 3
19383 19384 5
19383 19382 105
19384 9701 5
19384 19383 5
19384 19378 55
19385 9698 7
19385 19378 3
19385 19386 2
19386 9696 9
19386 19385 2
19386 19387 78
19387 19379 8
19387 19380 9
19387 19382 5
19387 19386 78
19388 19336 5
19388 19334 92
19388 19389 9
19389 373 10
19389 19388 9
19389 19395 4
19390 9688 11
19390 19404 3
19390 9687 6
19391 9688 11
19391 19396 59
19391 19397 12
19392 9685 2
19392 19397 20
19392 19393 46
19392 5194 38
19393 17383 2
19393 19392 46
19393 19394 9
19394 9684 5
19394 19395 112
19394 19393 9
19395 19389 4
19395 19394 112
19395 19367 2
19396 19368 5
19396 19391 59
19396 19367 74
19397 9686 3
19397 19391 12
19397 19392 20
19398 5192 8
19398 5479 88
19398 19357 16
19398 19404 50
19399 3010 32
19399 19404 91
19399 19400 27
19400 2978 22
19400 19399 27
19400 19401 38
19401 4796 5
19401 19402 25
19401 19400 38
19402 9676 5
19402 19401 25
19402 19415 3
19403 2988 11
19403 19415 41
19404 19390 3
19404 19398 50
19404 19399 91
19405 5488 6
19405 19408 72
19405 19407 7
19406 9676 7
19406 9677 34
19406 19407 153
19407 9687 6
19407 19406 153
19407 19405 7
19408 9680 5
19408 19405 72
19408 19417 6
19409 19410 5
19409 9682 6
19409 19413 69
19410 9683 3
19410 19409 5
19410 19411 66
19411 5489 3
19411 19410 66
19411 19412 4
19412 5488 4
19412 19411 4
19412 19413 66
19413 9680 6
19413 19412 66
19413 19409 69
19414 19423 5
19414 19426 5
19414 17380 203
19415 19402 3
19415 9675 6
19415 19403 41
19416 9675 5
19416 19418 68
19416 19426 32
19417 19408 6
19417 9677 22
19417 9679 5
19418 9679 5
19418 19424 83
19418 19416 68
19419 9681 6
19419 19425 24
19419 19424 13
19420 5486 6
19420 19421 5
19420 19422 29
19421 5486 4
19421 2989 5
19421 19420 5
19422 17380 6
19422 19420 29
19422 3003 131
19423 19414 5
19423 19356 23
19423 4792 113
19424 9682 4
19424 19418 83
19424 19419 13
19425 17380 5
19425 19419 24
19425 19426 199
19426 19414 5
19426 19416 32
19426 19425 199
19427 12255 2
19427 4903 9
19427 16456 52
19428 3674 6
19428 19429 6
19428 2735 77
19429 19428 6
19429 14208 6
19429 3670 19
19429 14210 39
19430 7659 5
19430 7660 44
19430 12483 169
19430 19661 20
19431 7652 8
19431 19432 10
19431 7657 41
19431 12073 127
19432 7655 16
19432 7653 8
19432 19433 22
19432 19431 10
19433 4903 8
19433 19432 22
19433 19661 6
19434 12483 67
19434 4897 7
19434 12073 29
19435 4897 6
19435 19437 10
19435 19436 12
19436 2776 5
19436 19438 9
19436 19435 12
19437 19440 20
19437 19435 10
19437 19438 21
19438 19436 9
19438 19439 23
19438 19437 21
19439 3672 4
19439 19438 23
19439 19440 43
19439 19441 25
19440 3688 5
19440 19437 20
19440 19439 43
19440 12482 28
19441 12481 9
19441 19439 25
19441 12503 65
19442 7702 18
19442 19449 5
19442 19451 4
19443 3673 5
19443 19444 25
19443 19445 21
19443 3666 19
19444 7702 5
19444 19449 18
19444 19443 25
19444 7703 26
19445 19443 21
19445 12493 8
19445 12492 4
19446 12481 4
19446 12493 59
19446 19447 60
19447 19446 60
19447 19448 13
19447 2776 6
19448 19447 13
19448 19449 90
19448 4896 7
19449 19442 5
19449 19448 90
19449 19444 18
19450 12492 4
19450 12474 45
19450 19451 63
19451 19442 4
19451 19450 63
19451 16471 44
19452 7447 1
19452 7446 6
19452 19479 37
19452 19482 20
19453 19454 3
19453 19484 25
19453 7453 3
19454 7456 30
19454 7453 3
19454 19455 5
19454 19453 3
19455 6134 7
19455 19620 76
19455 19454 5
19455 6141 47
19456 7442 26
19456 7444 4
19456 19478 12
19456 19492 91
19457 7446 80
19457 413 7
19457 19460 7
19457 19461 9
19458 16446 59
19458 413 10
19458 19462 4
19458 12266 6
19459 413 6
19459 12266 9
19459 19489 10
19460 12250 7
19460 19492 2
19460 19457 7
19461 19479 42
19461 19457 9
19461 19462 5
19462 19458 4
19462 19480 59
19462 19461 5
19463 414 5
19463 19480 3
19463 19464 9
19464 19485 96
19464 15179 36
19464 19463 9
19465 7259 12
19465 12270 72
19465 7258 19
19465 19618 76
19466 4926 8
19466 19467 4
19466 19477 44
19467 6131 9
19467 19481 18
19467 19466 4
19468 9817 81
19468 412 5
19468 19491 8
19468 19498 6
19469 409 5
19469 12085 4
19469 12101 5
19469 7826 21
19470 1073 5
19470 7825 18
19470 19474 6
19470 19493 5
19471 1074 59
19471 19493 4
19471 19472 10
19472 1076 5
19472 19471 10
19472 19490 4
19473 7827 45
19473 1076 4
19473 19490 5
19473 19491 6
19474 19498 4
19474 19497 59
19474 19470 6
19475 9817 25
19475 19476 9
19475 19499 6
19475 403 7
19476 19475 9
19476 19491 106
19476 19478 85
19477 6457 8
19477 19482 4
19477 19466 44
19478 16486 5
19478 19456 12
19478 19476 85
19479 19452 37
19479 19461 42
19479 7454 17
19480 16446 5
19480 19463 3
19480 19462 59
19480 19481 84
19481 7450 8
19481 19467 18
19481 7448 15
19481 19480 84
19482 16486 7
19482 19477 4
19482 19452 20
19483 19622 19
19483 9802 66
19483 19619 33
19484 7451 2
19484 6132 7
19484 19453 25
19484 19485 48
19485 19464 96
19485 6131 7
19485 19484 48
19486 16446 7
19486 12267 30
19486 15178 61
19487 7449 36
19487 7455 6
19487 19491 55
19487 19492 18
19488 7827 6
19488 19489 30
19488 19490 45
19488 7831 19
19489 19459 10
19489 12250 6
19489 16455 62
19489 19488 30
19490 19472 4
19490 19473 5
19490 19488 45
19490 7837 62
19491 19473 6
19491 19468 8
19491 19476 106
19491 19487 55
19492 19460 2
19492 19456 91
19492 19487 18
19493 19470 5
19493 19471 4
19493 7834 62
19493 19494 18
19494 7825 6
19494 19493 18
19494 19495 41
19494 7832 61
19495 2830 6
19495 19494 41
19495 14238 44
19496 9817 6
19496 19499 26
19496 19498 81
19496 9818 56
19497 19474 59
19497 2830 5
19497 13896 107
19498 19496 81
19498 19474 4
19498 19468 6
19499 15014 18
19499 19496 26
19499 19475 6
19500 2736 77
19500 422 5
19500 12084 6
19500 12089 6
19501 5779 5
19501 19527 46
19501 19528 32
19502 1862 5
19502 19532 7
19502 19523 42
19503 1862 26
19503 19507 5
19503 19531 5
19503 400 8
19504 400 7
19504 6462 84
19504 19562 5
19504 19530 6
19505 400 8
19505 19546 56
19505 19506 6
19505 19551 5
19506 19505 6
19506 19566 16
19506 19533 4
19507 9712 78
19507 19503 5
19507 19508 3
19508 19522 24
19508 6456 6
19508 19507 3
19509 9740 38
19509 19512 6
19509 382 6
19509 16939 11
19510 382 7
19510 19511 5
19510 19521 6
19510 6452 38
19511 19510 5
19511 19354 7
19511 19533 66
19512 19515 38
19512 19521 1
19512 19509 6
19513 9705 6
19513 19518 11
19513 19514 54
19514 19513 54
19514 19519 17
19514 9742 6
19515 19520 19
19515 19512 38
19515 9740 5
19516 9745 21
19516 19517 14
19516 19518 32
19517 1748 9
19517 9746 16
19517 19516 14
19518 19513 11
19518 1747 7
19518 19516 32
19519 6448 5
19519 19514 17
19519 19520 13
19519 6453 17
19520 6450 11
19520 19519 13
19520 19515 19
19521 19512 1
19521 19510 6
19521 19522 39
19522 6452 6
19522 19508 24
19522 6454 34
19522 19521 39
19523 9713 23
19523 19502 42
19523 5780 62
19524 5779 31
19524 19528 2
19524 19525 8
19525 9799 8
19525 19524 8
19525 9805 10
19525 5781 62
19526 19530 15
19526 19527 30
19526 19529 72
19527 19526 30
19527 19532 16
19527 19501 46
19528 19524 2
19528 19621 8
19528 19501 32
19529 6462 6
19529 19621 17
19529 19526 72
19530 19504 6
19530 19526 15
19530 19531 3
19531 19503 5
19531 19530 3
19531 19532 19
19532 19502 7
19532 19531 19
19532 19527 16
19533 6456 5
19533 19506 4
19533 19511 66
19534 19578 2
19534 16452 4
19534 16450 70
19535 19536 5
19535 19596 42
19535 19595 45
19536 394 7
19536 19535 5
19536 19592 3
19537 10219 22
19537 397 7
19537 19539 6
19537 19579 6
19538 397 8
19538 19580 5
19538 19590 5
19538 16451 50
19539 19537 6
19539 19594 54
19539 19595 22
19540 16449 4
19540 19573 91
19540 19574 24
19541 398 8
19541 19544 9
19541 19589 6
19541 6129 23
19542 398 6
19542 19574 6
19542 3012 22
19542 19576 6
19543 3005 29
19543 398 8
19543 19545 6
19543 19586 6
19544 19541 9
19544 19598 23
19544 19586 4
19545 19543 6
19545 19574 2
19545 19572 29
19546 19505 56
19546 399 7
19546 19563 5
19546 19570 6
19547 399 6
19547 19573 4
19547 19569 7
19548 19584 6
19548 6459 31
19548 19564 6
19549 399 8
19549 3005 28
19549 19550 6
19549 19585 4
19550 19549 6
19550 19572 28
19550 19573 4
19551 19505 5
19551 19562 3
19551 19565 16
19552 9794 14
19552 19553 16
19552 19562 26
19553 9795 14
19553 19554 20
19553 19552 16
19554 9797 15
19554 19553 20
19554 19555 19
19555 9798 19
19555 19558 8
19555 19554 19
19556 6459 5
19556 19561 15
19556 19557 27
19557 6461 6
19557 19556 27
19557 19560 25
19558 6462 5
19558 19555 8
19558 19559 21
19559 9798 11
19559 19560 42
19559 19558 21
19560 19557 25
19560 19559 42
19560 9796 6
19561 19564 15
19561 19556 15
19561 6455 38
19562 19504 5
19562 19551 3
19562 19552 26
19563 6455 24
19563 19564 5
19563 19546 5
19564 19563 5
19564 19561 15
19564 19548 6
19565 9794 25
19565 19551 16
19565 6455 15
19566 19570 38
19566 19506 16
19566 6174 66
19567 392 5
19567 1745 5
19567 19568 10
19568 392 10
19568 19567 10
19568 6447 29
19568 19571 31
19569 19570 4
19569 19547 7
19569 19571 24
19570 19569 4
19570 19566 38
19570 19546 6
19571 6447 28
19571 19568 31
19571 19569 24
19572 3014 10
19572 3005 5
19572 19545 29
19572 19550 28
19573 19547 4
19573 19550 4
19573 19540 91
19574 19542 6
19574 19545 2
19574 19540 24
19575 16451 5
19575 19576 4
19575 19580 51
19576 19575 4
19576 19542 6
19576 19577 27
19577 17325 7
19577 19576 27
19577 19578 66
19578 10219 5
19578 19534 2
19578 19579 20
19578 19577 66
19579 19578 20
19579 19537 6
19579 19580 4
19580 19538 5
19580 19579 4
19580 19575 51
19581 6451 6
19581 19582 11
19581 19591 23
19581 16485 48
19582 6449 6
19582 19581 11
19582 16484 60
19582 19590 20
19583 19587 56
19583 19584 82
19583 9796 6
19584 19548 6
19584 19583 82
19584 19585 3
19585 19549 4
19585 19584 3
19585 19586 56
